timestamp,open,high,low,close,volume,trade_count,vwap
2021-01-04 05:00:00+00:00,375.3,375.45,364.82,368.79,110210840,623063,369.337439
2021-01-04 05:00:00+00:00,375.3,375.45,364.82,368.79,110210840,623063,369.337439
2021-01-05 05:00:00+00:00,368.05,372.5,368.05,371.33,66431029,338926,370.390129
2021-01-06 05:00:00+00:00,369.67,376.98,369.12,373.55,107997675,575343,373.807318
2021-01-07 05:00:00+00:00,376.18,379.9,375.91,379.1,68770412,366621,378.249024
2021-01-08 05:00:00+00:00,380.63,381.49,377.1,381.26,71677208,391943,380.111635
2021-01-11 05:00:00+00:00,377.84,380.58,377.7189,378.69,51176719,331772,379.143534
2021-01-12 05:00:00+00:00,378.84,379.86,376.36,378.77,52547716,319574,378.664569
2021-01-13 05:00:00+00:00,378.65,380.86,377.85,379.79,45510619,285327,379.660169
2021-01-14 05:00:00+00:00,380.63,381.13,378.1,378.46,49989116,277222,379.669014
2021-01-15 05:00:00+00:00,376.71,377.58,373.7,375.7,107559962,427120,376.077331
2021-01-19 05:00:00+00:00,378.24,379.23,376.75,378.65,51233300,295710,378.093542
2021-01-20 05:00:00+00:00,381.1,384.79,380.69,383.89,61836062,295869,382.602706
2021-01-21 05:00:00+00:00,384.5,384.95,383.25,384.24,47956109,248100,384.236085
2021-01-22 05:00:00+00:00,382.24,384.1256,381.835,382.88,52136931,251680,383.200785
2021-01-25 05:00:00+00:00,383.6,384.77,378.46,384.39,70401971,445945,382.761604
2021-01-26 05:00:00+00:00,385.41,385.85,383.54,383.79,42665281,272405,384.407436
2021-01-27 05:00:00+00:00,380.24,380.32,372.01,374.41,123351578,712258,376.573606
2021-01-28 05:00:00+00:00,376.27,381.93,375.89,377.63,94198104,509965,378.416391
2021-01-29 05:00:00+00:00,375.57,376.67,368.27,370.07,126760121,730087,372.205316
2021-02-01 05:00:00+00:00,373.84,377.34,370.376,376.23,75817597,414900,374.490318
2021-02-02 05:00:00+00:00,379.68,383.22,376.3181,381.55,64450662,343861,381.477614
2021-02-03 05:00:00+00:00,382.43,383.7,380.48,381.85,52427090,291486,382.332596
2021-02-04 05:00:00+00:00,383.03,386.24,381.9655,386.19,47142555,266907,384.549188
2021-02-05 05:00:00+00:00,388.27,388.47,386.1444,387.71,48665274,253237,387.419547
2021-02-08 05:00:00+00:00,389.3,390.56,388.35,390.51,38365185,240713,389.298869
2021-02-09 05:00:00+00:00,389.55,390.89,389.17,390.25,35551059,235680,390.292617
2021-02-10 05:00:00+00:00,392.1,392.28,387.5,390.08,59154371,352178,389.945148
2021-02-11 05:00:00+00:00,391.34,391.69,388.1,390.71,42913288,272445,390.166653
2021-02-12 05:00:00+00:00,389.88,392.9,389.77,392.64,50593270,252469,391.603289
2021-02-16 05:00:00+00:00,394.06,394.17,391.53,392.3,50972366,321224,392.877424
2021-02-17 05:00:00+00:00,390.43,392.66,389.33,392.39,52806681,315320,391.379991
2021-02-18 05:00:00+00:00,389.56,391.515,387.74,390.72,59712773,329954,390.106673
2021-02-19 05:00:00+00:00,392.1,392.38,389.55,390.03,83340971,324230,390.750219
2021-02-22 05:00:00+00:00,387.06,389.62,386.74,387.03,67409670,339347,387.967076
2021-02-23 05:00:00+00:00,384.72,388.945,380.2,387.5,107284127,633288,385.145102
2021-02-24 05:00:00+00:00,386.23,392.23,385.27,391.77,72433946,459122,389.486777
2021-02-25 05:00:00+00:00,390.51,391.88,380.7789,382.33,146670499,1093783,385.860968
2021-02-26 05:00:00+00:00,384.44,385.58,378.23,380.36,152701639,1019385,382.238881
2021-03-01 05:00:00+00:00,385.65,390.92,380.572,389.58,105348798,570891,388.233476
2021-03-02 05:00:00+00:00,389.87,390.07,386.0,386.54,79595332,513110,388.267791
2021-03-03 05:00:00+00:00,385.83,386.83,381.31,381.42,119940211,807408,384.01823
2021-03-04 05:00:00+00:00,381.22,384.0,371.88,376.7,183435020,1338750,378.282177
2021-03-05 05:00:00+00:00,380.41,384.76,372.64,383.63,152039624,1163088,379.145999
2021-03-08 05:00:00+00:00,384.69,387.68,381.42,381.72,123144245,893818,384.704845
2021-03-09 05:00:00+00:00,385.88,389.91,381.7299,387.17,113633556,623522,387.280742
2021-03-10 05:00:00+00:00,389.59,391.4,388.1702,389.58,109899410,743868,389.62414
2021-03-11 05:00:00+00:00,392.24,395.65,391.74,393.53,86245040,489438,393.22903
2021-03-12 05:00:00+00:00,392.09,394.21,391.2,394.06,64653565,426069,392.899746
2021-03-15 04:00:00+00:00,394.4,396.685,392.03,396.41,73592302,442250,394.523028
2021-03-16 04:00:00+00:00,397.06,397.83,395.08,395.91,73729506,452544,396.573197
2021-03-17 04:00:00+00:00,394.56,398.12,393.3,397.26,97959265,613418,395.696976
2021-03-18 04:00:00+00:00,394.49,396.72,390.75,391.48,115605601,627922,393.988185
2021-03-19 04:00:00+00:00,389.94,391.569,387.15,389.48,113849490,602498,389.836339
2021-03-22 04:00:00+00:00,390.01,394.07,389.97,392.59,73778646,380057,391.92062
2021-03-23 04:00:00+00:00,391.89,393.46,388.66,389.5,90686552,521209,391.213385
2021-03-24 04:00:00+00:00,390.92,392.75,387.47,387.52,97585644,590736,390.110995
2021-03-25 04:00:00+00:00,385.99,390.55,383.9,389.7,116128622,730184,387.439176
2021-03-26 04:00:00+00:00,390.98,396.41,390.29,395.98,114409114,586088,392.528163
2021-03-29 04:00:00+00:00,394.35,396.75,392.81,395.78,108107626,609253,395.199992
2021-03-30 04:00:00+00:00,394.35,395.45,393.02,394.73,76262249,435223,394.453271
2021-03-31 04:00:00+00:00,395.35,398.0,395.31,396.33,112734221,481275,396.339827
2021-04-01 04:00:00+00:00,398.34,400.67,398.18,400.61,99125509,386551,398.273349
2021-04-05 04:00:00+00:00,403.49,406.94,403.38,406.36,91222387,446981,404.939474
2021-04-06 04:00:00+00:00,405.83,407.24,405.4,406.12,61719569,330696,406.37875
2021-04-07 04:00:00+00:00,405.95,406.96,405.45,406.59,55309797,306689,406.32166
2021-04-08 04:00:00+00:00,407.92,408.58,406.93,408.52,57215564,298239,407.775915
2021-04-09 04:00:00+00:00,408.44,411.67,408.26,411.49,60464243,329554,409.812662
2021-04-12 04:00:00+00:00,410.86,411.93,410.2,411.64,55013535,326522,411.176153
2021-04-13 04:00:00+00:00,411.57,413.529,411.12,412.86,53891575,321530,412.235374
2021-04-14 04:00:00+00:00,412.86,413.96,410.87,411.45,60173072,405761,412.373578
2021-04-15 04:00:00+00:00,413.79,416.16,413.69,415.87,57964604,375190,414.70434
2021-04-16 04:00:00+00:00,417.29,417.91,415.73,417.26,77586384,368049,416.927457
2021-04-19 04:00:00+00:00,416.26,416.74,413.79,415.21,75521875,450180,415.352412
2021-04-20 04:00:00+00:00,413.93,415.0859,410.59,412.17,78664601,476868,412.679823
2021-04-21 04:00:00+00:00,411.55,416.29,411.36,416.07,64670528,359132,414.531311
2021-04-22 04:00:00+00:00,415.91,416.78,411.13,412.27,97166832,587725,413.941253
2021-04-23 04:00:00+00:00,412.82,418.25,412.79,416.74,73137609,362353,415.665841
2021-04-26 04:00:00+00:00,417.42,418.22,416.8111,417.61,51824860,295870,417.508245
2021-04-27 04:00:00+00:00,417.97,418.14,416.3,417.52,50297139,296300,417.48136
2021-04-28 04:00:00+00:00,417.84,419.01,416.9,417.4,50692781,330049,417.742098
2021-04-29 04:00:00+00:00,420.38,420.72,416.44,420.06,76965583,443396,418.824046
2021-04-30 04:00:00+00:00,417.67,418.54,416.34,417.3,84731942,478844,417.651995
2021-05-03 04:00:00+00:00,419.41,419.84,417.665,418.2,67670957,380266,418.28783
2021-05-04 04:00:00+00:00,415.99,416.6,411.67,415.62,100024724,630354,414.468857
2021-05-05 04:00:00+00:00,417.43,417.63,414.94,415.75,59551464,392496,416.251905
2021-05-06 04:00:00+00:00,415.8,419.21,413.675,419.07,72531325,496748,416.63597
2021-05-07 04:00:00+00:00,419.85,422.815,419.16,422.12,67458109,430564,421.616436
2021-05-10 04:00:00+00:00,422.55,422.74,417.81,417.94,81130171,495529,420.432163
2021-05-11 04:00:00+00:00,413.12,415.27,410.06,414.21,116309041,799191,413.643598
2021-05-12 04:00:00+00:00,411.23,412.59,404.0,405.41,133912107,838370,408.336363
2021-05-13 04:00:00+00:00,407.02,412.35,407.02,410.28,102500575,708235,409.994776
2021-05-14 04:00:00+00:00,413.23,417.49,413.18,416.58,81582489,447096,415.301202
2021-05-17 04:00:00+00:00,415.39,416.39,413.36,415.52,65129221,446554,415.000569
2021-05-18 04:00:00+00:00,415.79,416.06,411.77,411.94,59810238,410365,414.309889
2021-05-19 04:00:00+00:00,406.93,411.05,405.33,410.86,106466952,740851,408.58659
2021-05-20 04:00:00+00:00,411.77,416.625,411.67,415.28,78022218,483770,414.360374
2021-05-21 04:00:00+00:00,416.83,418.2,414.45,414.94,76578662,471826,415.940916
2021-05-24 04:00:00+00:00,417.39,420.32,417.08,419.17,51376702,329681,418.880245
2021-05-25 04:00:00+00:00,420.33,420.71,417.62,418.24,57451396,382275,418.859629
2021-05-26 04:00:00+00:00,418.89,419.61,417.76,419.07,43088518,308688,418.825468
2021-05-27 04:00:00+00:00,420.16,420.72,418.9851,419.29,56707677,398523,419.764455
2021-05-28 04:00:00+00:00,421.03,421.25,419.79,420.04,58529164,340041,420.38169
2021-06-01 04:00:00+00:00,422.6,422.72,419.2,419.67,54216625,379476,420.229588
2021-06-02 04:00:00+00:00,420.35,421.23,419.29,420.33,49095061,309853,420.183765
2021-06-03 04:00:00+00:00,417.82,419.99,416.28,418.77,58138763,407470,418.763175
2021-06-04 04:00:00+00:00,420.73,422.92,418.8422,422.6,55938789,323610,421.67583
2021-06-07 04:00:00+00:00,422.55,422.78,421.19,422.19,51555032,321545,421.983509
2021-06-08 04:00:00+00:00,423.16,423.21,420.32,422.28,47134279,322191,422.179126
2021-06-09 04:00:00+00:00,423.15,423.26,421.41,421.65,48436141,286356,422.325509
2021-06-10 04:00:00+00:00,422.96,424.63,421.55,423.61,50792340,336964,423.331924
2021-06-11 04:00:00+00:00,424.12,424.43,422.82,424.31,45177862,255510,423.769245
2021-06-14 04:00:00+00:00,424.43,425.37,423.1,425.26,42223981,278930,424.093713
2021-06-15 04:00:00+00:00,425.46,425.46,423.54,424.48,51444670,301666,424.514843
2021-06-16 04:00:00+00:00,424.61,424.87,419.92,422.11,79926868,646142,422.486389
2021-06-17 04:00:00+00:00,421.62,423.02,419.32,421.97,90002891,565466,421.892695
2021-06-18 04:00:00+00:00,417.16,417.8281,414.7,414.92,117958388,713070,416.804567
2021-06-21 04:00:00+00:00,416.85,421.06,415.93,420.86,72285460,450744,419.263891
2021-06-22 04:00:00+00:00,420.86,424.0,420.08,423.11,57214723,348540,422.220247
2021-06-23 04:00:00+00:00,423.2,424.05,422.51,422.6,48954895,288193,423.170239
2021-06-24 04:00:00+00:00,424.93,425.55,424.62,425.1,44763870,290791,424.885839
2021-06-25 04:00:00+00:00,425.96,427.0943,425.55,426.61,57828107,328260,426.209329
2021-06-28 04:00:00+00:00,427.13,427.65,425.89,427.47,52952377,295321,426.819545
2021-06-29 04:00:00+00:00,427.87,428.56,427.13,427.7,35906775,248764,427.846611
2021-06-30 04:00:00+00:00,427.18,428.78,427.18,428.06,64702769,315392,428.035998
2021-07-01 04:00:00+00:00,428.88,430.6,428.8,430.43,52968992,315119,429.721484
2021-07-02 04:00:00+00:00,431.67,434.1,430.5218,433.72,57503965,312260,432.842859
2021-07-06 04:00:00+00:00,433.75,434.01,430.01,432.93,68584408,398316,432.157373
2021-07-07 04:00:00+00:00,433.72,434.76,431.51,434.46,63291716,388804,433.730532
2021-07-08 04:00:00+00:00,428.74,431.73,427.52,430.92,97206464,646378,430.16347
2021-07-09 04:00:00+00:00,432.56,435.84,430.714,435.52,75668368,392352,434.439506
2021-07-12 04:00:00+00:00,435.48,437.35,434.97,437.08,52780900,345195,436.530543
2021-07-13 04:00:00+00:00,436.21,437.84,435.31,435.59,52381456,362530,436.376557
2021-07-14 04:00:00+00:00,437.38,437.92,434.91,436.24,63732468,355590,436.312797
2021-07-15 04:00:00+00:00,434.79,435.53,432.72,434.75,54666872,419363,434.455797
2021-07-16 04:00:00+00:00,436.04,436.06,430.92,431.34,75513766,455029,433.277345
2021-07-19 04:00:00+00:00,426.2,431.4089,421.97,424.97,146479669,1009973,424.441178
2021-07-20 04:00:00+00:00,425.73,432.42,424.83,431.06,98785587,587410,429.633958
2021-07-21 04:00:00+00:00,432.39,434.7,431.0111,434.55,64359452,343595,433.427499
2021-07-22 04:00:00+00:00,434.81,435.72,433.69,435.46,47698959,314317,434.885969
2021-07-23 04:00:00+00:00,437.57,440.3,436.79,439.94,63444860,375216,438.526992
2021-07-26 04:00:00+00:00,439.36,441.03,439.26,441.02,43573646,282556,440.200794
2021-07-27 04:00:00+00:00,439.94,439.94,435.99,439.01,67308447,491446,438.226264
2021-07-28 04:00:00+00:00,439.72,440.3,437.31,438.83,51932566,388972,438.99014
2021-07-29 04:00:00+00:00,439.84,441.8,439.81,440.65,47064423,300946,440.813547
2021-07-30 04:00:00+00:00,437.98,440.06,437.77,438.51,68572375,424484,438.80699
2021-08-02 04:00:00+00:00,440.38,440.93,437.21,437.59,58330752,406413,438.944582
2021-08-03 04:00:00+00:00,438.45,441.28,436.1,441.15,57534514,409775,439.164437
2021-08-04 04:00:00+00:00,439.82,441.1243,438.73,438.98,46469753,335732,439.704756
2021-08-05 04:00:00+00:00,440.22,441.85,439.88,441.76,38840294,258694,440.686551
2021-08-06 04:00:00+00:00,442.15,442.94,441.8,442.49,46862730,283559,442.305357
2021-08-09 04:00:00+00:00,442.47,442.795,441.31,442.13,40999037,240968,442.207035
2021-08-10 04:00:00+00:00,442.62,443.44,441.88,442.68,43176053,265436,442.589662
2021-08-11 04:00:00+00:00,443.77,443.882,442.62,443.78,43878658,272959,443.392806
2021-08-12 04:00:00+00:00,443.59,445.2572,442.66,445.11,38915418,260951,444.185067
2021-08-13 04:00:00+00:00,445.55,445.94,445.07,445.92,39373657,233546,445.543935
2021-08-16 04:00:00+00:00,444.6,447.11,442.87,446.97,73751261,406486,445.277494
2021-08-17 04:00:00+00:00,444.28,444.96,440.85,444.04,92452576,592797,443.563793
2021-08-18 04:00:00+00:00,442.93,444.625,438.92,439.18,89016658,508238,441.793776
2021-08-19 04:00:00+00:00,436.3,441.14,436.12,439.86,92345277,679041,439.097739
2021-08-20 04:00:00+00:00,440.14,443.71,439.71,443.36,71733322,408463,442.262682
2021-08-23 04:00:00+00:00,445.28,448.23,443.4355,447.26,54669373,320456,446.753294
2021-08-24 04:00:00+00:00,447.91,448.54,447.42,447.97,38729613,251024,447.964726
2021-08-25 04:00:00+00:00,448.22,449.457,447.77,448.91,40466079,251227,448.785392
2021-08-26 04:00:00+00:00,448.6,448.86,446.16,446.26,57535764,439180,447.230196
2021-08-27 04:00:00+00:00,447.1,450.65,447.06,450.25,76844604,393077,449.448015
2021-08-30 04:00:00+00:00,450.98,453.07,450.71,452.23,48272514,297326,452.059354
2021-08-31 04:00:00+00:00,452.16,452.49,450.92,451.56,59042672,334972,451.79535
2021-09-01 04:00:00+00:00,452.6,453.11,451.545,451.8,48436745,333101,452.294976
2021-09-02 04:00:00+00:00,453.33,454.05,451.91,453.19,42765216,290280,452.946598
2021-09-03 04:00:00+00:00,452.02,453.63,451.55,453.08,47167499,309431,452.903363
2021-09-07 04:00:00+00:00,452.76,452.81,450.7423,451.46,51610671,351619,451.830236
2021-09-08 04:00:00+00:00,450.91,451.67,448.86,450.91,55762041,411218,450.53866
2021-09-09 04:00:00+00:00,450.72,452.57,448.72,448.98,57872931,411143,450.234221
2021-09-10 04:00:00+00:00,451.07,451.49,445.31,445.44,89700480,526397,447.677706
2021-09-13 04:00:00+00:00,448.64,448.92,444.11,446.58,83550986,594406,445.9923
2021-09-14 04:00:00+00:00,448.12,448.34,443.22,444.17,77873158,511460,444.979906
2021-09-15 04:00:00+00:00,444.64,448.41,443.44,447.88,78589104,477066,446.2491
2021-09-16 04:00:00+00:00,447.32,448.36,444.02,447.17,77743550,493657,446.530922
2021-09-17 04:00:00+00:00,444.95,445.37,441.02,441.4,118337974,718528,442.677419
2021-09-20 04:00:00+00:00,434.91,436.56,428.86,434.04,165901533,1159036,433.605
2021-09-21 04:00:00+00:00,436.63,437.91,433.07,433.63,92477763,688178,435.14169
2021-09-22 04:00:00+00:00,436.06,440.03,433.747,437.86,101685345,770544,437.900295
2021-09-23 04:00:00+00:00,439.82,444.89,439.6,443.18,75697329,555661,442.906097
2021-09-24 04:00:00+00:00,441.49,444.67,441.21,443.91,61860900,405610,443.319784
2021-09-27 04:00:00+00:00,442.78,444.05,441.9,442.64,61112238,424346,442.995555
2021-09-28 04:00:00+00:00,439.73,440.04,432.94,433.72,129823873,943297,435.662431
2021-09-29 04:00:00+00:00,435.17,437.04,433.85,434.45,81463936,591936,435.29735
2021-09-30 04:00:00+00:00,435.98,436.77,428.78,429.14,138608444,916158,432.068518
2021-10-01 04:00:00+00:00,430.97,436.0329,427.24,434.24,128881427,849857,431.732261
2021-10-04 04:00:00+00:00,433.0,433.96,426.36,428.64,127412153,933317,429.088886
2021-10-05 04:00:00+00:00,430.33,435.49,429.39,433.1,90354358,593516,433.131604
2021-10-06 04:00:00+00:00,429.29,435.1199,427.54,434.9,111692942,819450,431.69897
2021-10-07 04:00:00+00:00,438.51,441.68,438.2,438.66,72156521,523062,439.675178
2021-10-08 04:00:00+00:00,439.57,439.89,437.19,437.86,74044017,485721,438.396783
2021-10-11 04:00:00+00:00,437.1,440.26,434.62,434.69,64739711,432976,437.138596
2021-10-12 04:00:00+00:00,435.67,436.1,432.78,433.62,70277017,487682,434.373985
2021-10-13 04:00:00+00:00,434.69,436.05,431.54,435.18,72061830,507750,434.073428
2021-10-14 04:00:00+00:00,439.06,442.66,438.58,442.5,69791487,449153,441.031676
2021-10-15 04:00:00+00:00,444.8,446.26,444.09,445.87,65494612,412162,445.157991
2021-10-18 04:00:00+00:00,444.0,447.55,443.27,447.19,60874661,380230,446.280869
2021-10-19 04:00:00+00:00,448.92,450.7,448.27,450.64,46148147,369314,449.830651
2021-10-20 04:00:00+00:00,451.16,452.732,451.01,452.41,48861693,364534,451.910918
2021-10-21 04:00:00+00:00,451.79,453.829,451.31,453.59,40711481,310769,452.484897
2021-10-22 04:00:00+00:00,453.15,454.67,451.05,453.12,57592817,482439,453.039092
2021-10-25 04:00:00+00:00,454.24,455.9,452.39,455.55,44443003,339086,454.629709
2021-10-26 04:00:00+00:00,457.25,458.49,455.56,455.96,55116672,450123,456.869478
2021-10-27 04:00:00+00:00,456.49,457.16,453.86,453.94,71366673,433562,455.210269
2021-10-28 04:00:00+00:00,455.5,458.4,455.45,458.32,50708107,355270,456.835022
2021-10-29 04:00:00+00:00,455.9,459.56,455.56,459.25,69087603,427352,458.305497
2021-11-01 04:00:00+00:00,460.34,460.7021,458.2,460.04,47634255,401292,459.463015
2021-11-02 04:00:00+00:00,460.25,462.23,460.08,461.9,48748307,341668,461.365672
